iso2c,iso3c,country,year,gdp_percap,population,birth_rate,neonat_mortal_rate,region,income
NC,NCL,New Caledonia,2008,,242000,16.2,,East Asia & Pacific,High income
NC,NCL,New Caledonia,2000,,213230,21.4,,East Asia & Pacific,High income
NC,NCL,New Caledonia,2010,,250000,16.7,,East Asia & Pacific,High income
NC,NCL,New Caledonia,1993,,184496,23.5,,East Asia & Pacific,High income
NC,NCL,New Caledonia,1999,,209214,20.6,,East Asia & Pacific,High income
NC,NCL,New Caledonia,2004,,228000,17.3,,East Asia & Pacific,High income
NC,NCL,New Caledonia,2001,,217324,19.9,,East Asia & Pacific,High income
NC,NCL,New Caledonia,1990,,170899,25.6,,East Asia & Pacific,High income
NC,NCL,New Caledonia,2003,,225000,18.2,,East Asia & Pacific,High income
NC,NCL,New Caledonia,1994,,189482,22.5,,East Asia & Pacific,High income
NC,NCL,New Caledonia,2007,,238000,16.9,,East Asia & Pacific,High income
NC,NCL,New Caledonia,2006,,235000,17.7,,East Asia & Pacific,High income
NE,NER,Niger,2001,637.7278176,11642308,52.913,42.1,Sub-Saharan Africa,Low income
NE,NER,Niger,1995,578.9229807,9361912,54.64,49.2,Sub-Saharan Africa,Low income
NE,NER,Niger,1992,555.5550075,8442330,55.048,52.7,Sub-Saharan Africa,Low income
NE,NER,Niger,2009,761.9909234,15672194,50.495,31.9,Sub-Saharan Africa,Low income
NE,NER,Niger,1999,621.1404083,10821434,53.576,44.6,Sub-Saharan Africa,Low income
NE,NER,Niger,2000,603.8282498,11224523,53.251,43.4,Sub-Saharan Africa,Low income
NE,NER,Niger,2003,665.7174887,12526725,52.223,39.3,Sub-Saharan Africa,Low income
NE,NER,Niger,1990,585.3607425,7911884,55.122,54.5,Sub-Saharan Africa,Low income
NE,NER,Niger,2010,804.0510285,16291990,50.278,30.8,Sub-Saharan Africa,Low income
NE,NER,Niger,2008,791.3179015,15085130,50.729,33,Sub-Saharan Africa,Low income
NE,NER,Niger,1994,572.4323825,9039088,54.816,50.3,Sub-Saharan Africa,Low income
NE,NER,Niger,1997,593.0051071,10058960,54.168,46.9,Sub-Saharan Africa,Low income
NE,NER,Niger,1991,600.4893198,8168834,55.106,53.6,Sub-Saharan Africa,Low income
NE,NER,Niger,2002,642.9859659,12075991,52.568,40.7,Sub-Saharan Africa,Low income
NE,NER,Niger,1996,588.2929776,9701730,54.422,48,Sub-Saharan Africa,Low income
NE,NER,Niger,2011,807.1930209,16946485,50.072,29.8,Sub-Saharan Africa,Low income
NE,NER,Niger,1998,638.2062358,10432657,53.884,45.8,Sub-Saharan Africa,Low income
NE,NER,Niger,2013,907.7233886,18358863,49.661,28.1,Sub-Saharan Africa,Low income
NE,NER,Niger,2014,948.6713168,19113728,49.443,27.3,Sub-Saharan Africa,Low income
NE,NER,Niger,1993,557.8435728,8732500,54.952,51.6,Sub-Saharan Africa,Low income
NE,NER,Niger,2012,883.2513773,17635782,49.869,28.9,Sub-Saharan Africa,Low income
NE,NER,Niger,2004,659.9820675,12996012,51.884,37.9,Sub-Saharan Africa,Low income
NE,NER,Niger,2005,686.036867,13485436,51.561,36.6,Sub-Saharan Africa,Low income
NE,NER,Niger,2007,735.3715889,14527631,50.984,34.2,Sub-Saharan Africa,Low income
NE,NER,Niger,2006,720.859443,13995530,51.261,35.4,Sub-Saharan Africa,Low income
NG,NGA,Nigeria,2010,5019.186061,159424742,41.129,38.2,Sub-Saharan Africa,Lower middle income
NG,NGA,Nigeria,1997,2124.145911,113975055,43.129,50.7,Sub-Saharan Africa,Lower middle income
NG,NGA,Nigeria,2003,2638.800223,132581484,42.666,45,Sub-Saharan Africa,Lower middle income
NG,NGA,Nigeria,1992,1963.962333,100592458,43.686,51.1,Sub-Saharan Africa,Lower middle income
NG,NGA,Nigeria,2007,4266.961628,147152502,41.9,40.7,Sub-Saharan Africa,Lower middle income
NG,NGA,Nigeria,1996,2082.834321,111164651,43.192,51.1,Sub-Saharan Africa,Lower middle income
NG,NGA,Nigeria,2009,4723.091456,155207145,41.408,39,Sub-Saharan Africa,Lower middle income
NG,NGA,Nigeria,2006,3994.771889,143318011,42.123,41.6,Sub-Saharan Africa,Lower middle income
NG,NGA,Nigeria,2012,5407.323956,168240403,40.45,36.5,Sub-Saharan Africa,Lower middle income
NG,NGA,Nigeria,2013,5638.549164,172816517,40.045,35.8,Sub-Saharan Africa,Lower middle income
NG,NGA,Nigeria,2002,2404.958884,129246283,42.791,46.1,Sub-Saharan Africa,Lower middle income
NG,NGA,Nigeria,2011,5230.598854,163770669,40.811,37.4,Sub-Saharan Africa,Lower middle income
NG,NGA,Nigeria,1991,1960.765534,98085436,43.879,50.7,Sub-Saharan Africa,Lower middle income
NG,NGA,Nigeria,2004,3534.047139,136033321,42.512,43.8,Sub-Saharan Africa,Lower middle income
NG,NGA,Nigeria,2005,3676.7075,139611303,42.329,42.7,Sub-Saharan Africa,Lower middle income
NG,NGA,Nigeria,1990,1958.68657,95617345,44.101,50.4,Sub-Saharan Africa,Lower middle income
NG,NGA,Nigeria,1993,2001.920405,103145093,43.521,51.3,Sub-Saharan Africa,Lower middle income
NG,NGA,Nigeria,1999,2140.016553,119826231,43.024,49.3,Sub-Saharan Africa,Lower middle income
NG,NGA,Nigeria,2008,4502.205379,151115683,41.663,39.8,Sub-Saharan Africa,Lower middle income
NG,NGA,Nigeria,1995,1997.435084,108424822,43.275,51.4,Sub-Saharan Africa,Lower middle income
NG,NGA,Nigeria,1998,2151.04799,116860691,43.076,50.1,Sub-Saharan Africa,Lower middle income
NG,NGA,Nigeria,2000,2247.88503,122876723,42.965,48.3,Sub-Saharan Africa,Lower middle income
NG,NGA,Nigeria,2001,2340.745918,126014935,42.889,47.2,Sub-Saharan Africa,Lower middle income
NG,NGA,Nigeria,2014,5932.831332,177475986,39.6,35,Sub-Saharan Africa,Lower middle income
NG,NGA,Nigeria,1994,2012.245199,105753088,43.384,51.4,Sub-Saharan Africa,Lower middle income
NI,NIC,Nicaragua,1995,2161.182504,4612229,30.948,20.3,Latin America & Caribbean,Lower middle income
NI,NIC,Nicaragua,1999,2627.258776,4949661,27.602,17.8,Latin America & Caribbean,Lower middle income
NI,NIC,Nicaragua,2000,2754.333031,5026792,26.879,17.2,Latin America & Caribbean,Lower middle income
NI,NIC,Nicaragua,2003,2975.956176,5240876,25.119,15.7,Latin America & Caribbean,Lower middle income
NI,NIC,Nicaragua,2005,3376.96543,5379327,24.237,14.4,Latin America & Caribbean,Lower middle income
NI,NIC,Nicaragua,1994,2039.315504,4520727,31.87,21,Latin America & Caribbean,Lower middle income
NI,NIC,Nicaragua,2008,3951.24718,5594524,23.037,12.7,Latin America & Caribbean,Lower middle income
NI,NIC,Nicaragua,2009,3822.164429,5666595,22.61,12.3,Latin America & Caribbean,Lower middle income
NI,NIC,Nicaragua,2011,4223.427239,5807787,21.702,11.4,Latin America & Caribbean,Lower middle income
NI,NIC,Nicaragua,2012,4488.17451,5877034,21.24,11,Latin America & Caribbean,Lower middle income
NI,NIC,Nicaragua,2013,4713.088688,5945646,20.788,10.6,Latin America & Caribbean,Lower middle income
NI,NIC,Nicaragua,2014,4952.343436,6013913,20.35,10.3,Latin America & Caribbean,Lower middle income
NI,NIC,Nicaragua,1990,1951.862766,4144564,35.797,23.5,Latin America & Caribbean,Lower middle income
NI,NIC,Nicaragua,1993,1973.426093,4426577,32.823,21.6,Latin America & Caribbean,Lower middle income
NI,NIC,Nicaragua,2001,2858.455737,5100750,26.224,16.7,Latin America & Caribbean,Lower middle income
NI,NIC,Nicaragua,2004,3178.479409,5309703,24.657,15,Latin America & Caribbean,Lower middle income
NI,NIC,Nicaragua,1998,2457.293862,4869627,28.38,18.5,Latin America & Caribbean,Lower middle income
NI,NIC,Nicaragua,2010,3942.82262,5737722,22.163,11.8,Latin America & Caribbean,Lower middle income
NI,NIC,Nicaragua,1992,1977.713429,4331273,33.799,22.2,Latin America & Caribbean,Lower middle income
NI,NIC,Nicaragua,2007,3817.186363,5522119,23.444,13.3,Latin America & Caribbean,Lower middle income
NI,NIC,Nicaragua,2002,2884.081324,5171736,25.638,16.2,Latin America & Caribbean,Lower middle income
NI,NIC,Nicaragua,1996,2296.167272,4700777,30.058,19.7,Latin America & Caribbean,Lower middle income
NI,NIC,Nicaragua,1997,2384.550062,4786641,29.201,19,Latin America & Caribbean,Lower middle income
NI,NIC,Nicaragua,1991,1969.159022,4236805,34.792,22.8,Latin America & Caribbean,Lower middle income
NI,NIC,Nicaragua,2006,3578.083708,5450217,23.839,13.8,Latin America & Caribbean,Lower middle income
NL,NLD,Netherlands,1993,20974.51017,15290368,12.8,4.3,Europe & Central Asia,High income: OECD
NL,NLD,Netherlands,1992,20374.14269,15184166,13,4.4,Europe & Central Asia,High income: OECD
NL,NLD,Netherlands,2006,40815.45115,16346101,11.3,3.3,Europe & Central Asia,High income: OECD
NL,NLD,Netherlands,2002,33950.39553,16148929,12.5,3.7,Europe & Central Asia,High income: OECD
NL,NLD,Netherlands,1997,25652.89957,15610650,12.3,3.9,Europe & Central Asia,High income: OECD
NL,NLD,Netherlands,2007,43659.16585,16381696,11.1,3.2,Europe & Central Asia,High income: OECD
NL,NLD,Netherlands,1995,22963.47222,15459006,12.3,4.1,Europe & Central Asia,High income: OECD
NL,NLD,Netherlands,2013,47954.50404,16804432,10.2,2.5,Europe & Central Asia,High income: OECD
NL,NLD,Netherlands,2000,31528.09845,15925513,13,3.8,Europe & Central Asia,High income: OECD
NL,NLD,Netherlands,2001,32804.06619,16046180,12.6,3.8,Europe & Central Asia,High income: OECD
NL,NLD,Netherlands,2003,33739.81975,16225302,12.3,3.6,Europe & Central Asia,High income: OECD
NL,NLD,Netherlands,2004,35401.92947,16281779,11.9,3.5,Europe & Central Asia,High income: OECD
NL,NLD,Netherlands,2005,37306.30497,16319868,11.5,3.4,Europe & Central Asia,High income: OECD
NL,NLD,Netherlands,1990,18791.58489,14951510,13.2,4.6,Europe & Central Asia,High income: OECD
NL,NLD,Netherlands,1991,19734.55579,15069798,13.2,4.5,Europe & Central Asia,High income: OECD
NL,NLD,Netherlands,2014,48253.33414,16865008,10.4,2.4,Europe & Central Asia,High income: OECD
NL,NLD,Netherlands,1996,24124.92679,15530498,12.2,4,Europe & Central Asia,High income: OECD
NL,NLD,Netherlands,2008,46140.34644,16445593,11.2,3,Europe & Central Asia,High income: OECD
NL,NLD,Netherlands,2009,44386.51362,16530388,11.2,2.9,Europe & Central Asia,High income: OECD
NL,NLD,Netherlands,1999,28924.93859,15812088,12.7,3.9,Europe & Central Asia,High income: OECD
NL,NLD,Netherlands,1994,21922.57958,15382838,12.7,4.2,Europe & Central Asia,High income: OECD
NL,NLD,Netherlands,2011,46388.29359,16693074,10.8,2.7,Europe & Central Asia,High income: OECD
NL,NLD,Netherlands,1998,27331.30896,15707209,12.7,3.9,Europe & Central Asia,High income: OECD
NL,NLD,Netherlands,2012,46448.8848,16754962,10.5,2.6,Europe & Central Asia,High income: OECD
NL,NLD,Netherlands,2010,44773.87287,16615394,11.1,2.8,Europe & Central Asia,High income: OECD
NO,NOR,Norway,2010,58812.94306,4889252,12.6,1.9,Europe & Central Asia,High income: OECD
NO,NOR,Norway,2004,43182.21016,4591910,12.4,2.4,Europe & Central Asia,High income: OECD
NO,NOR,Norway,2014,65702.19615,5137232,11.5,1.6,Europe & Central Asia,High income: OECD
NO,NOR,Norway,2008,62431.58187,4768212,12.7,2,Europe & Central Asia,High income: OECD
NO,NOR,Norway,2005,48356.51304,4623291,12.3,2.3,Europe & Central Asia,High income: OECD
NO,NOR,Norway,2007,56857.08588,4709153,12.4,2.1,Europe & Central Asia,High income: OECD
NO,NOR,Norway,2013,66817.17387,5079623,11.6,1.6,Europe & Central Asia,High income: OECD
NO,NOR,Norway,2009,56167.39604,4828726,12.8,1.9,Europe & Central Asia,High income: OECD
NO,NOR,Norway,1991,19352.46261,4261732,14.3,3.8,Europe & Central Asia,High income: OECD
NO,NOR,Norway,2012,65399.83608,5018573,12,1.7,Europe & Central Asia,High income: OECD
NO,NOR,Norway,2002,37732.9446,4538159,12.2,2.5,Europe & Central Asia,High income: OECD
NO,NOR,Norway,2003,38996.19632,4564855,12.4,2.4,Europe & Central Asia,High income: OECD
NO,NOR,Norway,2006,54689.70119,4660677,12.6,2.2,Europe & Central Asia,High income: OECD
NO,NOR,Norway,1990,18255.40152,4241473,14.4,4,Europe & Central Asia,High income: OECD
NO,NOR,Norway,1993,21334.4911,4311991,13.8,3.4,Europe & Central Asia,High income: OECD
NO,NOR,Norway,1994,22760.06278,4336613,13.9,3.2,Europe & Central Asia,High income: OECD
NO,NOR,Norway,1995,24074.62177,4359184,13.8,3.1,Europe & Central Asia,High income: OECD
NO,NOR,Norway,1992,20383.12852,4286401,14,3.6,Europe & Central Asia,High income: OECD
NO,NOR,Norway,1998,27937.93281,4431464,13.2,2.8,Europe & Central Asia,High income: OECD
NO,NOR,Norway,1999,30407.96537,4461913,13.3,2.7,Europe & Central Asia,High income: OECD
NO,NOR,Norway,1997,28473.99814,4405157,13.6,2.8,Europe & Central Asia,High income: OECD
NO,NOR,Norway,1996,26573.6036,4381336,13.9,2.9,Europe & Central Asia,High income: OECD
NO,NOR,Norway,2001,37789.07151,4513751,12.6,2.6,Europe & Central Asia,High income: OECD
NO,NOR,Norway,2011,62736.68047,4953088,12.2,1.8,Europe & Central Asia,High income: OECD
NO,NOR,Norway,2000,36789.51427,4490967,13.2,2.7,Europe & Central Asia,High income: OECD
NP,NPL,Nepal,1994,957.0449111,20859421,36.56,49.8,South Asia,Low income
NP,NPL,Nepal,2005,1507.568314,25506847,27.451,32.5,South Asia,Low income
NP,NPL,Nepal,1993,889.2631812,20312687,37.09,51.9,South Asia,Low income
NP,NPL,Nepal,1991,829.4093747,19237322,38.079,56.2,South Asia,Low income
NP,NPL,Nepal,1998,1100.43409,22866496,33.879,42.4,South Asia,Low income
NP,NPL,Nepal,1995,985.7758438,21390905,35.989,47.7,South Asia,Low income
NP,NPL,Nepal,1996,1032.558714,21902534,35.357,45.8,South Asia,Low income
NP,NPL,Nepal,1997,1078.980654,22395247,34.655,44,South Asia,Low income
NP,NPL,Nepal,2013,2251.831963,27834981,20.923,23.8,South Asia,Low income
NP,NPL,Nepal,2009,1863.683463,26592666,23.76,27.8,South Asia,Low income
NP,NPL,Nepal,2002,1287.734432,24516969,30.249,36.5,South Asia,Low income
NP,NPL,Nepal,2012,2153.736493,27500515,21.455,24.7,South Asia,Low income
NP,NPL,Nepal,1990,774.5920996,18741688,38.546,58.5,South Asia,Low income
NP,NPL,Nepal,2008,1787.40582,26325183,24.676,29,South Asia,Low income
NP,NPL,Nepal,1992,859.5486818,19765570,37.594,54,South Asia,Low income
NP,NPL,Nepal,2004,1428.757638,25198130,28.369,33.8,South Asia,Low income
NP,NPL,Nepal,2007,1668.740402,26063619,25.607,30.1,South Asia,Low income
NP,NPL,Nepal,1999,1144.131152,23315053,33.036,40.8,South Asia,Low income
NP,NPL,Nepal,2000,1220.46425,23740145,32.137,39.3,South Asia,Low income
NP,NPL,Nepal,2006,1588.265153,25794344,26.533,31.3,South Asia,Low income
NP,NPL,Nepal,2011,2042.140687,27179237,22.116,25.6,South Asia,Low income
NP,NPL,Nepal,2014,2382.889212,28174724,20.516,23,South Asia,Low income
NP,NPL,Nepal,2001,1286.472736,24140941,31.2,37.8,South Asia,Low income
NP,NPL,Nepal,2003,1345.907258,24868900,29.301,35.1,South Asia,Low income
NP,NPL,Nepal,2010,1956.465866,26875910,22.892,26.7,South Asia,Low income
NZ,NZL,New Zealand,2014,37711.52041,4509700,12.68,3.2,East Asia & Pacific,High income: OECD
NZ,NZL,New Zealand,2006,27735.89333,4184600,14.14,3,East Asia & Pacific,High income: OECD
NZ,NZL,New Zealand,2005,25677.26149,4133900,13.96,3.1,East Asia & Pacific,High income: OECD
NZ,NZL,New Zealand,2007,29376.17527,4223800,15.15,3,East Asia & Pacific,High income: OECD
NZ,NZL,New Zealand,1992,14910.48309,3531700,17.28,4,East Asia & Pacific,High income: OECD
NZ,NZL,New Zealand,2010,31270.05821,4350700,14.68,3.3,East Asia & Pacific,High income: OECD
NZ,NZL,New Zealand,2011,32734.38316,4384000,14,3.4,East Asia & Pacific,High income: OECD
NZ,NZL,New Zealand,2008,29860.21278,4259800,15.1,3.1,East Asia & Pacific,High income: OECD
NZ,NZL,New Zealand,2009,30714.04911,4302600,14.53,3.2,East Asia & Pacific,High income: OECD
NZ,NZL,New Zealand,1999,20579.00242,3835100,14.87,3.5,East Asia & Pacific,High income: OECD
NZ,NZL,New Zealand,2000,21512.74927,3857700,14.66,3.5,East Asia & Pacific,High income: OECD
NZ,NZL,New Zealand,2001,22500.32495,3880500,14.36,3.4,East Asia & Pacific,High income: OECD
NZ,NZL,New Zealand,2013,37096.09987,4442100,13.2,3.3,East Asia & Pacific,High income: OECD
NZ,NZL,New Zealand,1991,14557.74869,3495100,17.4,4.2,East Asia & Pacific,High income: OECD
NZ,NZL,New Zealand,2003,23957.915,4027200,13.94,3.3,East Asia & Pacific,High income: OECD
NZ,NZL,New Zealand,1994,17095.05838,3620000,15.95,3.6,East Asia & Pacific,High income: OECD
NZ,NZL,New Zealand,2012,33065.51124,4408100,13.87,3.3,East Asia & Pacific,High income: OECD
NZ,NZL,New Zealand,1996,18464.28479,3732000,15.34,3.5,East Asia & Pacific,High income: OECD
NZ,NZL,New Zealand,1993,15960.63441,3572200,16.53,3.8,East Asia & Pacific,High income: OECD
NZ,NZL,New Zealand,1998,19320.56254,3815000,14.51,3.5,East Asia & Pacific,High income: OECD
NZ,NZL,New Zealand,1990,14855.62876,3329800,17.5,4.3,East Asia & Pacific,High income: OECD
NZ,NZL,New Zealand,1997,19132.49118,3781300,15.23,3.5,East Asia & Pacific,High income: OECD
NZ,NZL,New Zealand,2002,23306.45195,3948500,13.67,3.4,East Asia & Pacific,High income: OECD
NZ,NZL,New Zealand,1995,17889.55503,3673400,15.77,3.5,East Asia & Pacific,High income: OECD
NZ,NZL,New Zealand,2004,25083.8,4087500,14.2,3.2,East Asia & Pacific,High income: OECD
OM,OMN,Oman,2001,37159.86152,2272547,23.435,7,Middle East & North Africa,High income
OM,OMN,Oman,2014,38771.8381,4236057,19.918,5.3,Middle East & North Africa,High income
OM,OMN,Oman,2010,45884.95858,2943747,21.265,5.3,Middle East & North Africa,High income
OM,OMN,Oman,2002,36501.43315,2323203,22.773,6.6,Middle East & North Africa,High income
OM,OMN,Oman,2000,35287.85725,2239403,24.238,7.5,Middle East & North Africa,High income
OM,OMN,Oman,2004,35787.69386,2448194,21.874,6,Middle East & North Africa,High income
OM,OMN,Oman,2013,40195.51762,3906912,20.419,5.3,Middle East & North Africa,High income
OM,OMN,Oman,2012,41944.99918,3545192,20.81,5.3,Middle East & North Africa,High income
OM,OMN,Oman,2009,46098.88797,2762073,21.347,5.3,Middle East & North Africa,High income
OM,OMN,Oman,2008,44900.79057,2652281,21.379,5.4,Middle East & North Africa,High income
OM,OMN,Oman,2005,36972.72365,2506891,21.618,5.8,Middle East & North Africa,High income
OM,OMN,Oman,2003,35295.65305,2385075,22.256,6.2,Middle East & North Africa,High income
OM,OMN,Oman,1999,32939.40047,2225481,25.164,8.1,Middle East & North Africa,High income
OM,OMN,Oman,2011,42479.20132,3210003,21.091,5.3,Middle East & North Africa,High income
OM,OMN,Oman,1995,28090.36251,2191864,29.755,11,Middle East & North Africa,High income
OM,OMN,Oman,1990,22645.24526,1812159,38.247,17.3,Middle East & North Africa,High income
OM,OMN,Oman,1991,23768.53747,1892345,36.355,16,Middle East & North Africa,High income
OM,OMN,Oman,2007,41618.14063,2593750,21.409,5.5,Middle East & North Africa,High income
OM,OMN,Oman,1994,26847.86677,2139539,31.185,12.1,Middle East & North Africa,High income
OM,OMN,Oman,1993,26205.02123,2066264,32.775,13.3,Middle East & North Africa,High income
OM,OMN,Oman,1996,29103.88902,2219768,28.47,10.2,Middle East & North Africa,High income
OM,OMN,Oman,1998,32491.62227,2224922,26.187,8.7,Middle East & North Africa,High income
OM,OMN,Oman,1997,31277.74285,2227596,27.29,9.4,Middle East & North Africa,High income
OM,OMN,Oman,2006,39424.79603,2553376,21.475,5.6,Middle East & North Africa,High income
OM,OMN,Oman,1992,25190.11575,1979914,34.512,14.6,Middle East & North Africa,High income
PA,PAN,Panama,1992,5968.896568,2575330,25.484,16.6,Latin America & Caribbean,Upper middle income
PA,PAN,Panama,1990,4971.834633,2471010,26.186,17.4,Latin America & Caribbean,Upper middle income
PA,PAN,Panama,2000,8150.858395,3028751,23.182,14.7,Latin America & Caribbean,Upper middle income
PA,PAN,Panama,1996,6782.70234,2794845,24.534,15.7,Latin America & Caribbean,Upper middle income
PA,PAN,Panama,2002,8381.981999,3144728,22.365,14,Latin America & Caribbean,Upper middle income
PA,PAN,Panama,2014,21102.67535,3867535,19.407,9.9,Latin America & Caribbean,Upper middle income
PA,PAN,Panama,1991,5505.590669,2522901,25.81,17,Latin America & Caribbean,Upper middle income
PA,PAN,Panama,2013,19894.76534,3805683,19.68,10.2,Latin America & Caribbean,Upper middle income
PA,PAN,Panama,1994,6498.066305,2682720,24.975,16.1,Latin America & Caribbean,Upper middle income
